	tissue	cluster	lev1	Gm13446	Utp20	4930549G23Rik	Ncmap	Tpm2	Pla2g5	Cldn1	Maf	Cda	Nefh	Sh3bgr	Tuba8	Rapsn	Cidea	Crabp1	Ephb3	Rasgrp4	Pvalb	Tnfrsf13c	Nfatc1	CK137956	Aqp6	Spp1	Syt10	P2ry1	Rxfp2	Hrh1	Zfpm2	Gm5	Rbl1	1500016L03Rik	Ncald	Chrm3	2010001M06Rik	Ryr1	Ptprz1	Frzb	Nhsl1	C920025E04Rik	Gpc3	3110047P20Rik	Chrdl1	Prr15l	Acap1	5730403I07Rik	Nrl	Lypd1	Gpr39	Mef2c	Rab38	Krt17	Gm4980	4933427G17Rik	Lgals9	Rspo3	Gal	Lta	Mlxipl	Cst12	Pnoc	Npbwr1	Abi3bp	Prdm8	Slc35d3	Hcrtr2	Col24a1	Gpc4	Ndst4	Abcb1b	Col6a1	Sstr1	Crym	Cartpt	Robo3	Pdyn	Gucy2d	Cplx1	Gad1	Nr2f2	Kcnf1	Krt25	Tfap2b	Slc30a3	Nexn	Vamp1	Elavl2	Fstl1	Col25a1	Npy2r	Amn	Pde1a	Ecel1	Npy	Islr2	2700069I18Rik	Plch1	Trhr	Qrfpr	Dnah5	Bmp7	Gltscr1	Dab2ip	Sphkap	Ogg1	Meis2	Fbn1	Pcp4	Calb2	Tac1	Adra2a	Mc4r	Alk	Gpr101	Lmo3	Cbln4	Wipf3	Npff	Nmbr	Ddr2	Nr4a1	Mir335	Snora21	Dnajc25	Fam19a1	Col5a2	Nmb	2410016O06Rik	Gng13	Pou4f1	Satb1	Hoxc10	Ntng1	Dnajc16	Tnfsf13b	Grpr	Gda	Tomm5	Myo5b	Lmo4	Ninl	Slc17a6	Gpr83	Drd2	Slc9b2	Dact2	Hoxc8	Rreb1	Asic2	Actn1	D430041D05Rik	AI593442	Pthlh	Tac2	Col12a1	Mia	Nmu	Angpt4	Lrrc38	Prex2	Hspa1a	Col11a1	Rasl11a	C1qtnf3	C530044C16Rik	Cbln1	Crhbp	Cpne8	Cpxm2	Sostdc1	Adcyap1	Reln	Gfra1	Crh	A230065H16Rik	Cpne4	Cck	Ppp1r17	Cbln2	Nrn1	Gm715	Plch2	Atp10d	Th	Adra1b	Tnfaip8l3	Hsbp1l1	Ucn3	Trh	Defb1	1700052K11Rik	Nts	Pdia5	Pprc1	Tldc1	Gm3696	Snx7
1772123024_E05	dorsal horn	49	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	1	4	1	0	0	5	1	0	0	1	9	0	1	0	0	0	0	0	4	0	0	0	0	5	1	12	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1772123023_C05	dorsal horn	49	gaba	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	5	6	0	0	8	1	0	2	2	8	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	6	1	0	0	0	0	0	1	7	0	2	0	0	1	1	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1772072243_D11	dorsal horn	49	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	2	0	2	6	1	0	0	4	3	1	1	3	11	0	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	33	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772099316_A07	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	3	14	4	0	0	5	16	0	13	6	3	3	0	0	0	0	10	1	2	0	0	0	1	8	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	15	3	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	31	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772122248_A08	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	2	7	1	0	0	1	5	0	0	0	4	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1	0	1	0	0	0	1	2	1	0	0	0	0	1	12	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772122247_B05	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	4	11	5	0	0	3	5	0	1	8	3	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	2	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123023_A11	dorsal horn	48	gaba	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	6	4	0	2	5	3	0	0	2	3	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	5	5	1	0	0	0	0	0	2	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123024_B07	dorsal horn	48	gaba	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	0	4	0	13	9	9	0	0	6	9	0	5	1	6	0	1	1	0	0	2	0	5	0	0	0	0	6	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	2	0	0	0	5	0	7	3	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	6	21	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1772123032_E05	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	0	1	0	3	13	6	0	0	7	9	0	3	0	3	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	11	3	0	0	0	3	0	4	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	10	14	30	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1772122248_E07	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	3	10	4	3	0	5	7	0	0	1	3	1	1	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	1	0	0	0	0	0	2	0	0	0	0	2	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1772099304_E05	dorsal horn	48	gaba	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	3	12	0	1	6	7	0	0	3	3	0	3	0	1	1	1	0	5	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	18	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772117158_F02	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	1	0	0	0	2	1	4	0	1	3	8	0	0	4	2	1	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772099305_G07	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	1	4	5	0	0	5	3	1	0	3	2	2	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	3	0	1	1	0	0	2	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	37	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123023_G05	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	1	7	10	0	0	7	10	2	0	2	11	3	0	0	1	1	1	0	2	0	0	0	1	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	1	18	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	23	103	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123023_D03	dorsal horn	48	gaba	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	3	7	9	0	1	14	8	1	0	2	5	0	0	0	0	1	5	0	3	0	0	0	0	3	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	2	0	5	1	0	0	0	1	4	0	10	0	0	1	0	0	0	0	0	1	3	0	0	0	0	16	31	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1772123023_D01	dorsal horn	48	gaba	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	2	3	11	0	0	3	14	2	2	2	4	0	0	0	1	0	5	0	1	0	0	0	0	2	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	4	16	1	1	1	0	2	0	5	3	0	0	2	0	1	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
1772123032_D12	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	3	4	3	0	0	2	4	3	0	4	9	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	5	0	0	0	0	0	0	2	0	1	0	0	0	2	0	23	0	1	1	2	1	0	0	0	0	1	0	0	0	0	8	44	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123034_C06	dorsal horn	48	gaba	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	2	3	0	0	3	3	1	0	2	4	0	0	2	0	0	7	0	4	0	1	0	0	3	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	5	42	0	0	2	0	2	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772099116_E12	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	4	1	9	0	0	3	5	0	0	1	7	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772099114_G01	dorsal horn	48	gaba	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	1	0	2	9	3	0	0	3	2	0	0	1	8	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	1	0	0	0	0	0	1	1	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	2	13	18	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123026_E01	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	6	9	3	0	0	0	4	1	0	0	2	1	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	3	1	2	2	0	0	0	0	4	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	2	0	0	0	0	13	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772072243_F10	dorsal horn	48	gaba	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	3	5	0	0	5	5	0	0	0	3	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123026_F08	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	3	0	0	4	5	1	0	0	6	1	0	0	0	0	1	0	1	0	0	0	0	1	0	7	0	0	0	1	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123026_A12	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	7	1	0	0	5	2	0	0	5	2	2	0	0	0	0	0	0	1	0	0	0	0	4	1	8	0	1	0	10	1	1	1	2	0	1	1	0	0	2	4	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	3	0	0	0	0	7	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123023_D09	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	3	14	5	0	2	4	3	0	0	0	7	4	0	0	0	0	2	0	0	0	0	0	0	4	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	7	1	0	0	0	6	0	9	2	0	0	0	2	1	2	15	0	0	1	0	2	0	0	0	0	1	0	0	0	1	9	21	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1772123026_B04	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	1	0	0	6	5	0	2	0	13	0	0	0	0	0	1	0	1	0	2	0	0	8	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	1	1	0	0	0	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123024_D04	dorsal horn	48	gaba	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	0	2	0	4	3	5	0	0	8	9	3	1	0	6	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	1	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0	14	78	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772117160_G07	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	6	4	10	0	0	1	4	1	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	8	2	0	0	0	0	0	0	1	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123023_E02	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	5	0	11	5	6	0	0	3	9	1	1	4	13	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	4	3	55	0	0	0	2	5	0	0	0	0	3	0	0	0	0	34	57	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1772122168_G07	dorsal horn	48	gaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	3	5	1	0	7	10	0	5	1	4	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
